name,dependent_repos_count,dependent_packages_count,amp,github_owner,maintainers_count,committers,stars
firebase_database_platform_interface,1997,2,665.7,firebase,0,576,9068
vector_graphics_compiler,5979,8,664.3,flutter,0,1019,4994
wkt_parser,1317,1,658.5,fegyi001,0,,1
firebase_messaging_web,3282,4,656.4,firebase,0,576,9068
stack_trace,235794,361,651.4,dart-lang,0,218,81
animated_splash_screen,1297,1,648.5,clean-code-dev,0,,106
petitparser,68394,105,645.2,petitparser,0,19,478
shelf_web_socket,31677,49,633.5,dart-lang,0,63,979
file_selector_macos,6856,10,623.3,flutter,0,1019,4994
kernel,4323,6,617.6,dart-lang,0,561,9858
firebase_analytics_platform_interface,3086,4,617.2,firebase,0,576,9068
cached_network_image_platform_interface,8011,12,616.2,Baseflow,0,42,2555
google_nav_bar,1209,1,604.5,sooxt98,0,,541
node_preamble,14168,23,590.3,mbullington,0,,19
file_selector_platform_interface,6933,11,577.8,flutter,0,1019,4994
flutter_secure_storage_linux,1709,2,569.7,mogol,0,,928
flutter_secure_storage_windows,1707,2,569.0,mogol,0,,928
flutter_secure_storage_macos,1707,2,569.0,mogol,0,,928
win32,65795,119,548.3,halildurmus,0,30,830
vector_math,229728,423,541.8,google,0,55,331
connectivity_macos,2154,3,538.5,flutter,0,631,17646
_flutterfire_internals,11210,20,533.8,firebase,0,576,9065
device_info_plus_linux,1062,1,531.0,fluttercommunity,0,274,1790
webkit_inspection_protocol,11135,20,530.2,google,0,12,33
device_info_plus_macos,1060,1,530.0,fluttercommunity,0,274,1790
device_info_plus_windows,1057,1,528.5,fluttercommunity,0,274,1790
checked_yaml,25528,48,521.0,google,0,43,1599
shrine_images,1037,1,518.5,material-components,0,,19
geocoding_android,1023,1,511.5,Baseflow,0,,101
geocoding_ios,1023,1,511.5,Baseflow,0,,101
image_picker_for_web,13661,26,506.0,flutter,0,1019,4994
test_core,12574,24,503.0,dart-lang,0,160,517
vector_graphics,5983,11,498.6,flutter,0,1019,4994
audioplayers_android,1467,2,489.0,bluefireteam,0,144,2101
geolocator_apple,3422,6,488.9,Baseflow,0,,1062
audioplayers_linux,1466,2,488.7,bluefireteam,0,144,2101
sanitize_html,1937,3,484.3,google,0,26,499
firebase_core_platform_interface,36012,75,473.8,firebase,0,576,9068
connectivity_for_web,1870,3,467.5,flutter,0,631,17474
octo_image,10659,22,463.4,Baseflow,0,,143
sqflite_common,21659,47,451.2,tekartik,0,62,2973
nm,3557,7,444.6,canonical,0,,29
camera_avfoundation,1778,3,444.5,flutter,0,1019,4994
build_runner_core,18925,43,430.1,dart-lang,0,81,834
flutter_secure_storage_web,1707,3,426.8,mogol,0,,928
mgrs_dart,1271,2,423.7,fegyi001,0,,1
platform,75850,180,419.1,dart-lang,0,,51
video_player_android,4531,10,411.9,flutter,0,1019,4994
node_io,3688,8,409.8,pulyaevskiy,0,,114
permission_handler_platform_interface,5625,13,401.8,Baseflow,0,,1746
flutter_keyboard_visibility_platform_interface,2370,5,395.0,MisterJimson,0,,307
package_info_plus_platform_interface,3151,7,393.9,fluttercommunity,0,274,1790
flutter_local_notifications_linux,3104,7,388.0,MaikuB,0,,2148
introduction_screen,1519,3,379.8,Pyozer,0,,671
source_maps,17093,44,379.8,dart-lang,0,218,90
audioplayers_windows,1468,3,367.0,bluefireteam,0,144,2101
audioplayers_web,1467,3,366.8,bluefireteam,0,144,2101
audioplayers_darwin,1467,3,366.8,bluefireteam,0,144,2101
geolocator_platform_interface,4019,10,365.4,Baseflow,0,,1062
flutter_local_notifications_platform_interface,5080,13,362.9,MaikuB,0,,2148
multi_server_socket,1434,3,358.5,dart-archive,0,,3
front_end,4255,11,354.6,dart-lang,0,561,9858
flutter_facebook_auth_platform_interface,1413,3,353.3,darwin-morocho,0,,202
flutter_launcher_icons,17940,50,351.8,fluttercommunity,0,53,2076
build_resolvers,20398,57,351.7,dart-lang,0,81,834
video_player_avfoundation,4533,12,348.7,flutter,0,1019,4994
sign_in_with_apple_web,1014,2,338.0,aboutyou,0,,174
csslib,19480,57,335.9,dart-lang,0,218,81
camera_web,2656,7,332.0,flutter,0,1019,4994
wakelock_web,2318,6,331.1,creativecreatorormaybenot,0,17,423
path_drawing,18004,54,327.3,dnfield,0,,150
async,234679,720,325.5,dart-lang,0,,51
package_config,35932,112,318.0,dart-lang,0,218,90
share_plus_platform_interface,2530,7,316.3,fluttercommunity,0,274,1790
pool,33466,107,309.9,dart-lang,0,218,81
http_parser,120489,409,293.9,dart-lang,0,85,1081
screen_retriever,1160,3,290.0,leanflutter,0,6,53
location_permissions,2022,6,288.9,Baseflow,0,,52
curved_navigation_bar,1416,4,283.2,rafalbednarczuk,0,,570
file,82757,295,279.6,dart-lang,0,218,81
firebase_messaging_platform_interface,3304,11,275.3,firebase,0,576,9068
watcher,36291,133,270.8,dart-lang,0,218,90
device_info_plus_web,1063,3,265.8,fluttercommunity,0,274,1790
wakelock_platform_interface,2334,8,259.3,creativecreatorormaybenot,0,17,423
video_player_web,6989,26,258.9,flutter,0,1019,4994
charts_common,1284,4,256.8,google,0,,2793
camera_android,1778,6,254.0,flutter,0,1019,4994
google_maps_flutter_platform_interface,6073,23,253.0,flutter,0,1019,4994
connectivity_platform_interface,2156,8,239.6,flutter,0,631,17656
node_interop,3739,15,233.7,pulyaevskiy,0,,114
connectivity_plus_platform_interface,3608,15,225.5,fluttercommunity,0,274,1790
device_info_platform_interface,1329,5,221.5,flutter,0,631,17646
cupertino_icons,237667,1140,208.3,flutter,0,1019,4994
sign_in_with_apple_platform_interface,1014,4,202.8,aboutyou,0,,174
flutter_plugin_android_lifecycle,27756,143,192.8,flutter,0,1019,4994
flutter_secure_storage_platform_interface,1710,8,190.0,mogol,0,,928
location_platform_interface,2111,11,175.9,Lyokone,0,,976
webdriver,4013,22,174.5,google,0,40,141
flutter_native_splash,5211,29,173.7,jonbhanson,0,,1013
vm_service,13634,80,168.3,dart-lang,0,696,10839
stream_transform,29316,177,164.7,dart-lang,0,218,81
source_helper,8853,53,163.9,google,0,3,16
shelf_static,14852,92,159.7,dart-lang,0,63,970
archive,55080,357,153.9,brendan-duncan,0,68,446
io,32368,213,151.3,dart-lang,0,218,90
cross_file,14614,98,147.6,flutter,0,1019,4994
dbus,6779,45,147.4,canonical,0,,102
just_audio_platform_interface,1178,7,147.3,ryanheise,0,47,1171
flutter_signin_button,1029,6,147.0,ZaynJarvis,0,,232
video_player_platform_interface,7019,47,146.2,flutter,0,1019,4994
flare_dart,1019,6,145.6,2d-inc,0,,2554
device_info_plus_platform_interface,2268,15,141.8,fluttercommunity,0,274,1790
xml,67839,484,139.9,renggli,0,20,228
cli_util,19135,137,138.7,dart-lang,0,218,81
pubspec_parse,20720,151,136.3,dart-lang,0,218,81
english_words,1459,10,132.6,filiph,0,,216
camera_platform_interface,3181,23,132.5,flutter,0,1019,4994
js_wrapping,1542,11,128.5,a14n,0,,42
js,107057,849,125.9,dart-lang,0,696,10979
qr,3248,25,124.9,kevmoo,0,16,391
google_maps_flutter_web,2081,16,122.4,flutter,0,1019,4994
pub_semver,37560,309,121.2,dart-lang,0,218,90
convert,74361,614,120.9,dart-lang,0,,50
barcode,1266,10,115.1,DavBfr,0,,98
google_maps,2048,17,113.8,a14n,0,,114
quiver,67045,604,110.8,google,0,71,1059
firebase_storage,13152,118,110.5,firebase,0,576,9068
firebase_auth,32589,303,107.2,firebase,0,576,9068
mime,37533,360,104.0,dart-lang,0,218,81
synchronized,29137,290,100.1,tekartik,0,6,210
